Date,High,Low,Open,Close,Volume,Adj Close
2020-06-30,25.600000381469727,24.739999771118164,25.09000015258789,25.299999237060547,14322000,25.299999237060547
2020-07-01,25.940000534057617,24.93000030517578,25.299999237060547,24.959999084472656,11963000,24.959999084472656
2020-07-02,25.850000381469727,25.079999923706055,25.6200008392334,25.239999771118164,22202300,25.239999771118164
2020-07-06,26.040000915527344,25.43000030517578,25.959999084472656,25.729999542236328,9172100,25.729999542236328
2020-07-07,25.6299991607666,25.059999465942383,25.59000015258789,25.1299991607666,11950500,25.1299991607666
2020-07-08,25.260000228881836,24.670000076293945,25.190000534057617,24.940000534057617,11111600,24.940000534057617
2020-07-09,24.829999923706055,23.329999923706055,24.760000228881836,23.420000076293945,17778200,23.420000076293945
2020-07-10,24.399999618530273,23.329999923706055,23.549999237060547,24.389999389648438,15660000,24.389999389648438
2020-07-13,25.190000534057617,24.3700008392334,24.649999618530273,24.860000610351562,14766800,24.860000610351562
2020-07-14,25.850000381469727,24.670000076293945,24.799999237060547,25.639999389648438,16477100,25.639999389648438
2020-07-15,27.030000686645508,26.1299991607666,26.31999969482422,26.8799991607666,14893700,26.8799991607666
2020-07-16,27.190000534057617,26.260000228881836,26.350000381469727,26.850000381469727,9736400,26.850000381469727
2020-07-17,27.0,26.25,26.989999771118164,26.450000762939453,8116100,26.450000762939453
2020-07-20,26.540000915527344,25.770000457763672,26.209999084472656,26.010000228881836,8663500,26.010000228881836
2020-07-21,26.479999542236328,25.969999313354492,26.170000076293945,26.149999618530273,9740100,26.149999618530273
2020-07-22,26.5,25.799999237060547,25.8700008392334,26.299999237060547,10702600,26.299999237060547
2020-07-23,27.329999923706055,26.329999923706055,26.440000534057617,26.760000228881836,13653500,26.760000228881836
2020-07-24,26.8799991607666,26.110000610351562,26.600000381469727,26.25,8584800,26.25
2020-07-27,25.920000076293945,25.309999465942383,25.8799991607666,25.700000762939453,16598100,25.700000762939453
2020-07-28,26.75,25.690000534057617,25.780000686645508,26.329999923706055,12854300,26.329999923706055
2020-07-29,27.049999237060547,24.93000030517578,27.040000915527344,25.889999389648438,28792100,25.889999389648438
2020-07-30,25.459999084472656,25.020000457763672,25.1299991607666,25.200000762939453,16012000,25.200000762939453
